"","ROW_NAMES","SARS.CoV2_E","SARS.CoV2_M","SARS.CoV2_N","SARS.CoV2_nsp1","SARS.CoV2_nsp2","SARS.CoV2_nsp4","SARS.CoV2_nsp5","SARS.CoV2_nsp5_C145A","SARS.CoV2_nsp6","SARS.CoV2_nsp7","SARS.CoV2_nsp8","SARS.CoV2_nsp9","SARS.CoV2_nsp10","SARS.CoV2_nsp11","SARS.CoV2_nsp12","SARS.CoV2_nsp13","SARS.CoV2_nsp14","SARS.CoV2_nsp15","SARS.CoV2_orf3a","SARS.CoV2_orf3b","SARS.CoV2_orf6","SARS.CoV2_orf7a","SARS.CoV2_orf8","SARS.CoV2_orf9b","SARS.CoV2_orf9c","SARS.CoV2_orf10","SARS.CoV2_Spike","clusterNum","tsne1","tsne2"
"605","DCTD",0,0,0,0,0,0,0,0,0,0,0,0,0,2.456356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.17513347189816,-14.375058563976
"606","PYCR1",0,4.531949,0,1.569932,0,0,0,0,0,3.224785,-0.4628292,0,0,0,0.03556117,0,0,0,0,0,0,1.22285,-0.1928614,0,0.6596705,0.0007048409,0,2,29.4049064205355,8.50367008708487
"607","ABCC1",0,0,0,0,0,0,0,0,-0.1745939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.82691,0,0,2,40.7983680069344,28.6625032539756
"608","ABCD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-1.38537169752298,-5.38130955414309
"609","MAN1A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701853,0,0,0,0,5,20.0159421933718,-20.7488940865475
"610","TTK",0,0.4169595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6478227,0,0,0.3186248,0,0,6,16.1006467913736,-1.82403806822778
"611","MCM4",0,0,0,0,0,0,0,0,0,0,17.77292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-49.2515059243308,29.3122344098144
"612","MCM5",0,0,0,0,14.35676,0,0,0,20.07167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1.2472011117758,15.8731060536799
"613","MCM7",0,3.188529,0,0,0,0,0,0,0,0,0.02778071,0,0,0.5814459,0,0,0,0,0,1.427942,0,-0.1467993,4.479369,0,0.2990477,0,0,5,30.0212634227985,-27.2535325344161
"614","RNASE4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701853,0,0,0,0,5,21.0015607160468,-20.6316622017019
"615","SHMT2",0,1.263514,0,0,0,1.214339,0,0,1.102451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04723382,0.4392226,0,6,7.81936614591151,-3.59721083690859
"616","HSPA4",0,0,19.07145,0,-0.5320098,0,0,0,0,0,-1.728099,14.94456,49.35399,0,0,0,0,0,0,0,0,0,0,44.39544,0,0,0,8,-4.88214703988171,-30.3182559735042
"617","CTNNA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382975,0,0,2,7.34706817512658,27.6529718133261
"618","CTNNB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4301538,0,0,0,0,0,0,0,0,1.114655,0,0,2,6.0427290366683,28.7665837100655
"619","BMI1",0,0,0,0,0,1.292417,0,0,0,0,1.910817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808549,7,-18.7207077587466,33.4232932547981
"620","PHB",0,0,0,0,0,0,0,0,26.34254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.56309,0,0,6,0.202962943795071,18.1173516043863
"621","NF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237476,0,0,0,0,0,0,1.114655,0,0,1,-21.3713036578462,-14.8880099485167
"622","RDX",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8230336,0,16.24527,0,0,0,0,0,0,0,0,0,0,0,4,-29.508878288912,-40.1257413074181
"623","RPA3",0,0,0.7582079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4524283,0,0,7,-32.7215768544033,17.2083150674506
"624","RFC4",0,0,0,0,0,0,0,0,0,0,4.267208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-30.5465935900473,35.584151412745
"625","RFC1",0,0,0.3923492,0,0,0,0,0,0,0,3.261978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-26.8147645585887,33.8152381228452
"626","GTF2F1",3.634073,0,0,0,0,0,0,0,0,0,0,0,0,2.949884,0,1.282006,0,6.075442,0,0,0,0,0,0,0,0,0,1,-15.1391708243876,-16.018532307827
"627","KRT9",0,0.01864997,0,0.9456158,0.4222557,0,0,0,0,0.3435592,0,0,0,0,0,0.03516094,0.8988455,2.18498,0.3277212,0,0,0,0,0,0,0,0.5861698,1,-20.4329335642201,-15.8325275270177
"628","FBN1",0,0,0,0,0,0,0,0,0,0,0,57.68469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-40.8483970031207,-27.7448866566086
"629","FBN2",0,0,0,0,0,0,0,0,0,0,0,311.9883,0,0,0,0,0,0,0,0,0,0,-0.9871595,0,0,0,0,4,-42.571245784362,-28.240997937081
"630","MYH9",0,0,-0.9731258,0,-0.776965,0,0,0,0,0,0,0,0,0,0,300.0656,0,0,0,0,0,0,0,0,0,0,0,4,-30.4751975011161,-48.8078623050886
"631","MYH10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.8578,0,0,0,0,0,0,0,0,0,0,0,4,-29.9783133944268,-48.2741605223654
"632","COPB2",0,0.701497,0,0,0,1.191672,0,0,-0.02771557,0.55366,0,0,0,0,0,-0.2694011,0,0,0,0,0,0,0.01322427,0,4.567206,0.1022097,0,2,25.2642446520065,33.1628749840653
"633","SOAT1",0.9063084,-0.387417,0,0,0.507352,0.3240149,0,0,-0.1292205,-0.06250776,0,0,0,0,0,-0.370906,0,0,0,0,1.053004,0,0,0,11.9381,0,0,2,37.2391357322069,32.0502494461519
"634","BSG",0,8.975456,0,0,2.884905,-0.4236837,0,0,-0.4976099,11.7229,0,0,0,-0.1480956,0,0,0,0,0,0,0,-0.5061257,5.07045,-0.1058414,0.1859579,0,1.850265,3,46.7171566032853,-7.77277474854296
"635","NUP214",0,0,0,0,0,0,0,0,0,0,0,31.34465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-39.1959418202374,-27.5440339667397
"636","GLRX",0.6921448,0,0,1.019004,0,0,0,0,0.3502347,0,0,0,0,0,0,0.1085492,0,0,0,0.9393145,0,0,0,0.5431953,0,0,1.813587,1,-10.5693507005914,0.237139345778146
"637","PSMC2",0.2542266,0.06054129,0,0,0.05772567,-0.03257473,0,0,-0.08768354,0.4319068,0,0,0,0,0,0,0,0,2.521607,0,0,0.7601269,0.2384941,0,0.9114094,1.236668,0.2216398,1,-16.607864858027,17.0315405352316
"638","ATP5F1C",0.2955039,2.841518,0,0,1.81325,0.4995658,0,0,12.76752,-0.4075597,0.7848216,0,0,2.652558,-0.4183774,0,0,0,-0.944921,0,3.763697,0.4340763,-1.480316,1.752764,-0.4966402,0.3273524,0.5863041,6,-0.569186935404867,13.5296699341914
"639","RPL4",0,0,60.18305,0,0,0,0,0,0,0,62.10757,0,0,0,0,0,0,0,5.62852,0,0,0,0,0,0,0,0,7,-50.8519750086199,17.3311256202152
"640","TGFBR1",0,0.6563118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.458276,0,-0.008777657,0,0,5,26.8773184969375,-26.4637876072733
"641","GNL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412159,0,0,0,0,0,0,0,0,0,0,0,4,-27.6653436686484,-27.3810144617961
"642","DLST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.232482,0,0,0,0,0,0,0,1,-10.9596311721034,7.03353367491345
"643","GPX4",0,0,0,0,0,8.781715,16.10438,13.7859,4.697968,0,0,0,0,0,0,2.535291,0,0,0,0,0,0,0,0,0,0,8.138019,1,-30.5823350196652,-5.444370818099
"644","SRP14",0,0,13.90694,0,0,0,0,0,0,0,11.74939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-43.9071888123874,22.7499293703156
"645","NUP62",0,0,0,0,0,0,0,0,0,0,0,67.73154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-41.1521097508409,-27.8031846104855
"646","FDFT1",0,0.7795015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.9935333549049,1.0702528361634
"647","PIGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-1.0976525252487,-4.39056626606347
"648","TAGLN2",0,0,0,0,0,2.282024,0,0,0,0,0,0,0,0,0,0,0,0,5.818319,6.329798,4.099057,0,0,2.979638,0,0,3.568504,1,-14.463508547943,7.81615626965224
"649","RBMX",0,0,4.549138,0,2.129761,0,0,0,0,0,4.274696,0,0,0,0,0,0,0,3.445648,0,0,0,0,0,0,0,0,7,-36.5903488658441,24.6636524035528
"650","COIL",1.017066,0,0.6244044,0,0,0,0,0,0,0,0,0.8792028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9.84412905027821,-5.70676478440058
"651","GGCX",0,3.913322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9655298,0,0,2,26.4539596754625,13.4375513952945
"652","ATP6V1A",0,5.71709,0,0,0,0,0,0,0,0.3415712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08167262,0,0,2,30.2044193319548,12.7460223390023
"653","HSPA9",0,0,0,0,57.80609,30.3356,0,0,0,0,-2.972645,42.23307,202.3822,0,0,39.48701,0,0,0,0,0,0,0,93.09524,0,0,0,8,-6.4056948180846,-30.5011828496797
"654","EIF4A3",6.866644,0,0,0,4.397758,0,0,0,0,0,0.9468669,0,0,0,0,0,0,0,3.824822,0,0,0,0,0,0,0,0,1,-15.3563024097945,-6.15227069241946
"655","RPL3",0,0,62.38904,0,0,0,0,0,0,0,51.93574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-50.5546822231921,17.4180143545632
"656","DDOST",1.113138,-0.7600413,0,0,1.298913,8.039272,0,0,6.337513,0.8219648,0,0,0,0,-0.3609041,0,0,0,-0.3301587,0,0.2480594,1.107852,0.7758614,0,5.692524,-0.09061144,-0.2163624,2,24.2760656751671,30.8879624999566
"657","CCT6A",1.504864,-1.532039,-0.4822421,0,4.011409,-0.4808022,0,0,-0.6477986,0,0,-0.2880682,0,-0.3528308,5.703074,-0.2935537,18.17284,0,9.364593,3.660878,1.186919,-0.5924455,-1.107334,-0.3105766,-2.055824,0.4320925,1.339955,4,-37.0194748745293,-11.5928254066038
"658","RPL13A",0,0,8.418728,0,0,0,0,0,0,0,10.13299,0,0,0,0,0,0,0,1.425559,0,0,0,0,0,0,0,0,7,-40.1856136022392,25.4434187414722
"659","ARL1",0.9356973,3.074502,0,0,0,0.4678694,0,0,1.736955,2.893864,-1.012911,0,0,1.559935,0,-0.6406742,0,0,0.4508047,0,0,0.1356029,1.658732,-0.206028,-0.7803705,-0.07179609,2.254121,3,29.1567943594425,1.05859659021883
"660","MDH2",0,0,0,0,0,0,0,0,0,11.14451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47.4026312026226,-10.5255788507731
"661","RFC5",0,1.011888,0,0,0,0,0,0,0,0,2.889564,0,0,0,0,0,0,0,0,0,0,0,-0.08671618,0,4.725633,0.05298534,0,2,26.6496650141502,34.7599501603812
"662","RFC3",0,1.560044,-0.2165999,0,-0.02043906,0,0,0,0.1377617,0,2.081307,0,0,0.006300536,0,0,0,0,0.2410528,0.4232315,0,0.5232641,-0.267227,0,1.355754,-0.03592296,0,2,5.09504407389052,36.3721670865619
"663","HADHA",10.48782,12.45628,0,0,-0.2603662,-0.1228669,0,0,0,-0.3450114,-2.478731,-0.3032533,0,1.039074,0,0,0,0,0.1828049,0,0,1.085537,8.35712,0,1.757252,0.74095,0.01576642,2,35.7631042523214,12.3958639660228
"664","EIF2S3",1.877224,0,0,0,0.494401,0,0,0,0,0,0,0,0,1.532557,0,0.1073062,0,0,0,0,0,0,0,0.5419524,-0.007539382,0,0,1,-10.3448446685662,-10.3332595185408
"665","EIF2D",2.064952,0,0,0,0,0,0,0,0,0,0,0,0,1.720285,0,0,0,2.519185,0,0,0,0,0,0,0,0,0,1,-14.3079996594757,-15.5862262151651
"666","BUD31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.14428,1,-17.1427991577346,5.03997386154487
"667","NAA10",0,0,0,0,1.478268,0,0,0,0.3489918,0,0,0,0,0,0,2.286286,0,0,0,0,0,0,0,0,-0.007539382,0,0,4,-25.8803832981231,-27.8486397199415
"668","CSK",0.5855866,0,0,0,1.264446,0,0,0,0.9692212,0,0,0,0,0,0,1.861834,0,0.8093129,0,0,0.6578397,0,0,0,0,0,0,4,-25.1338908257281,-27.528902312208
"669","IARS1",0,0,0,0,0,0,0,0,0,0,1.151526,0,0,0,0,0.6898341,0,0,0,0,0,1.125034,0,0,0,0,0.6570768,7,-16.6856028031933,28.7669217347328
"670","EIF1",0,0,0,0,1.045937,0,0,0,0.1372327,0.2726797,-0.540094,1.223626,3.091226,2.738448,0,1.674782,0,3.464026,0,0,0,0,0,1.190032,0,0,1.542646,1,-14.4404040055078,-17.5907592190629
"671","TMPO",0,0,0,0,5.203584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099804,1,-20.4366753895116,0.956697909910168
"672","TMPO",1.218972,0.1872295,0,0,2.633325,2.08605,0,0,-0.1457895,2.868018,0,0,0,0.2037247,0,-0.5494992,0,0,2.756193,0.2835719,0.1086553,0,-0.4215796,-0.1125473,0.2257814,0,0.4822306,1,-17.1962710954918,11.824704280607
"673","MTREX",0,0,0,0,0,0,0,0,0,0,4.971298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-32.597307578722,35.863844747997
"674","PI4KA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783027,0,0,0.3153082,0,0,6,18.3503461200314,-2.04496155445032
"675","CASP2",0,0,0,0,4.66768,0,0,0,0,2.244239,0,0,0,0,0,3.060564,0,0,0,0,0,0,0,0,0,0,3.222033,1,-20.1849554058518,1.06239992876758
"676","NCAPD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046957,0,0,4.220558,0,0,2,25.1379380503199,39.2350650096122
"677","RBM34",0,0,7.66926,0,0,0,0,0,0,0,17.51066,0,0,0,0,0,0,0,-0.1633764,0,0,0,0,0,0,0,0,7,-47.9796137521489,25.6288286762951
"678","LRPPRC",0,6.666105,0,0,0,0,0,0,0,-0.132101,0,0,0,0,0,0,0,0,0,0,0,4.565943,0.2485968,0,3.859619,0,0,2,33.1985713874178,19.0199328829741
"679","RPL35",0,0,22.93903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-41.6472468749654,21.0485573047703
"680","CDKN2A",0,-0.01451996,1.693284,0,0,0,0,0,0.9692212,3.104772,0,0,0,0,0,0.001991,0,0,0,0,0,0,0,0,0,0,0,3,39.1188850006783,-9.99477690658009
"681","SLC1A3",0,5.176647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.500454,0,0,2,28.7412415900038,20.3821091738657
"682","SLC1A4",0,2.059761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46885,0,0,2,24.5932438185103,22.1642468593035
"683","MATR3",0,0,15.0167,0,0,0,0,0,0,0,0.8022114,0,0,0,45.6523,0,0,0,21.91786,0,0,0,0,0,0,0,0,8,7.31048276900743,-56.2479734711297
"684","MSH2",0,3.64361,0,0,0,0,0,0,0.4431008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.4155062009268,11.7577763336567
"685","GPD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.085276,0,0,0,0,0,0,0,0,0,0,0,0,8,6.40490027629452,-49.4689091372766
"686","SSR1",0,0.3527033,0,0,0,2.681866,0,0,0.4807896,0.6829493,-0.6235177,0,0,1.71255,0,0,0,0,0,0,0,1.521011,0.6498846,0,1.021197,0.3175968,0,6,7.29825998660009,-7.29155461335774
"687","RANBP1",0,5.48012,0,2.441302,0,0,0,0,0.4147278,2.620069,-0.4136681,0,0,0,0,0,0,0,0.5688936,0,0,2.7442,-0.189733,0,-0.6656696,0,0,2,29.3745415554651,8.50367839844943
"688","NAMPT",0,3.330496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.686008,9.697506,0,0.8039922,0,0,5,31.2526725083526,-38.6453277874232
"689","PSMC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44409,0.2211992,0,0,8,1.47119429561259,-27.7103430300946
"690","TSFM",0,0,0,0,0,0,0,0,0,0,0,0,0,1.209847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.19075442852557,-12.6232695470949
"691","PPIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540079,0,0,0,0,5,23.0574864099052,-24.556614592982
"692","VDAC2",4.032995,11.82546,0,0,6.010656,13.53973,0,0,32.91314,14.69663,0,-0.7686588,0,0,0,-4.02028,0,-0.4070692,0.2859086,-0.3836258,25.75377,3.80827,-1.905392,0,-1.159176,2.532527,-0.872383,6,3.35475876242673,14.5009875039952
"693","ACADSB",0,0.7795015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.0364323071347,-0.832707964844616
"694","CBX5",0,0,0,0,2.892026,0,0,0,0,0,0,0,0,0,0,0,4.336238,0,0,0,0,0,0,0,0,0,0,4,-33.8423009232239,-13.9761957449123
"695","MKI67",0,0,2.187754,0,0.9951564,0,0,0,0,0,11.25567,0.5174869,0,0,0,0,0,0,2.803671,0,0,0,0,0.01009432,0,0,0,7,-42.6154930797648,31.2293613984382
"696","RECQL",0,0,0,0,0,0,0,0,0,0,0,0,0,2.816052,1.603477,0,0,0,0,0,0,0,0,0,0.5450541,0,0,1,-6.84431308612444,-14.8875987768813
"697","NOP2",0,0,20.82169,0,0,0,0,0,0,0,42.22296,0,0,0,0,0,0,0,1.120758,0,0,0,0,0,0,0,0,7,-51.3691593717239,20.4072888812818
"698","BAG6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439435,1.089941,0,0,0.6325329,0,6,19.0755849308748,-3.96210255073904
"699","NSF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,17.4744067676173,38.1554195277381
